Going Down the Rabbit Hole;;;Спускаясь по кроличьей норе
Bring a rabbit to the bottom of the world, then kill it;;;Приведите кролика на дно мира, а затем убейте его
Feeding the §mDucks§r Chickens;;;Размножаем §mуток§r куриц
Breed chickens by feeding them seeds;;;Размножьте две курицы семенами пшеницы
Puppies! Yipe!;;;Щеночки! Ура!
Breed two wolves together to get a puppy!;;;Размножьте двух волков костями, чтобы получить щенка!
What Does The Fox Say?;;;Что же говорит лиса?
Breed two red foxes with sweet berries;;;Размножьте двух лис при помощи сладких ягод
Whatever Floats Your Goat!;;;Кажется ей нравится!
Get in a Boat and float with a Goat;;;Сядьте в лодку и проплывите вместе с козой
The Cutest Predator;;;Самый милый хищник
Catch an Axolotl in a Bucket;;;Поймать аксолотля в ведро
Fashion Statement;;;Писк моды
Dye some leather pants with one color and put it on;;;Покрасьте кожаные штаны в один цвет и наденьте их.
Hey, look, Mom!;;;Эй, мам, смотри!
Use sea grass to make a turtle lay some eggs;;;Используйте морскую траву, чтобы помочь черепахе снести яйца
Master Farrier;;;Истинный коновал
Tame all horse variants;;;Приручите лошадей всех видов
Turtle Soldier;;;Черепашка-ниндзя
Craft a full turtle shell;;;Создайте черепаший панцирь
Is it a Bird?;;;Это птица?
Look at a Parrot through a Spyglass;;;Посмотрите на попугая через подзорную трубу
Thanks a lotl;;;Большое спасибо
Team up with an Axolotl in an Ocean Monument to help clear the curse of the Elders;;;Объединитесь с аксолотлем в подводной крепости, чтобы помочь снять проклятие древних стражей
True Cow Tipper;;;Настоящий коровник
Collect a stack of raw beef and leather;;;Соберите стак сырой говядины и кожи
Hive Mind;;;Пчеловод
Craft a bee hive using planks and honeycombs then place it;;;Разместите улей, создав его из досок и пчелиных сот
Loud and Proud;;;Громко и гордо
Play a Goat Horn in the Deep Dark;;;Сыграйте на козьем роге в кромешной тьме
They're breeding like rabbits!;;;Убийственные лапки
Breed two bunnies together;;;Размножьте двух кроликов морковкой
Swine Sailing;;;Свиной спорт
Ride a saddled pig in a boat in a minecart;;;Оседлать свинью, находящуюся в лодке, которая находится на вагонетке
The High Road;;;Большая Дорога
Kill a hostile monster with a melee attack while riding a Camel;;;Убейте враждебного монстра рукопашной атакой, сидя на верблюде.
Aquarium;;;Аквариум
Catch all four types of fish and set them free in an aquarium;;;Поймайте все четыре вида рыб, а затем выпустите их
Axeolotl;;;Грустное прощание
Kill an Axolotl with an axe;;;Убить аксолотля топором
Foal Play;;;Жеребёнок
Breed a horse in an effort to get a better one;;;Размножьте двух лошадей яблоками
When the Squad Hops into Town;;;Когда отряд прибывает в город
Attach a lead to each variant of Frog;;;Прикрепите бирку к каждому виду лягушек
Feeling Sheepish;;;Чувствую себя овцой
You'll get over it;;;Вы справитесь с этим сами
Caprymphony;;;Капримфония
Blow every type of Goat Horn;;;Дунте в козлиный рог любого типа
Sticky Situation;;;Липкая ситуация
Jump into a honey block to slide down it;;;Прыгните в медовый блок, чтобы скользить по нему
